id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,o_width,o_height,dateupload,lastupdate,datetaken,datetakengranularity,datetakenunknown,ownername,iconserver,iconfarm,views,tags,machine_tags,originalsecret,originalformat,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,media,media_status,url_sq,height_sq,width_sq,url_t,height_t,width_t,url_s,height_s,width_s,url_m,height_m,width_m,url_z,height_z,width_z,url_l,height_l,width_l,url_o,height_o,width_o,url_c,height_c,width_c,url_q,height_q,width_q,url_n,height_n,width_n,url_k,height_k,width_k,url_h,height_h,width_h,pathalias,description_content
8697030401,35034347371@N01,06b16fb33c,8547,9,the light outside revolverepl1-vancouver-revolver-40-150mm-20130430-P4302919.jpg,1,0,0,4,4032,3024,2013-04-30 21:56:30 -0700,2014-11-25 13:30:57 -0800,2013-04-30 18:24:26 UTC,0,0,roland,5485,6,176,light coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee,"",7616ff499a,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8547/8697030401_06b16fb33c_s.jpg,75,75,https://live.staticflickr.com/8547/8697030401_06b16fb33c_t.jpg,75,100,https://live.staticflickr.com/8547/8697030401_06b16fb33c_m.jpg,180,240,https://live.staticflickr.com/8547/8697030401_06b16fb33c.jpg,375,500,https://live.staticflickr.com/8547/8697030401_06b16fb33c_z.jpg,480,640,https://live.staticflickr.com/8547/8697030401_06b16fb33c_b.jpg,768,1024,https://live.staticflickr.com/8547/8697030401_7616ff499a_o.jpg,3024,4032,https://live.staticflickr.com/8547/8697030401_06b16fb33c_c.jpg,600,800,https://live.staticflickr.com/8547/8697030401_06b16fb33c_q.jpg,150,150,https://live.staticflickr.com/8547/8697030401_06b16fb33c_n.jpg,240,320,https://live.staticflickr.com/8547/8697030401_a4d461cd97_k.jpg,1536,2048,https://live.staticflickr.com/8547/8697030401_8f682923fe_h.jpg,1200,1600,roland,Olympus digital camera
8698198402,35034347371@N01,76a5fb3e17,8271,9,adventures in kone coffee making epl1-vancouver-revolver-40-150mm-20130430-P4302929,1,0,0,4,4032,3024,2013-04-30 22:24:59 -0700,2014-11-25 13:30:59 -0800,2013-04-30 18:28:49 UTC,0,0,roland,5485,6,259,blackandwhite coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee,"",dea1d1f57d,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8271/8698198402_76a5fb3e17_s.jpg,75,75,https://live.staticflickr.com/8271/8698198402_76a5fb3e17_t.jpg,100,75,https://live.staticflickr.com/8271/8698198402_76a5fb3e17_m.jpg,240,180,https://live.staticflickr.com/8271/8698198402_76a5fb3e17.jpg,500,375,https://live.staticflickr.com/8271/8698198402_76a5fb3e17_z.jpg,640,480,https://live.staticflickr.com/8271/8698198402_76a5fb3e17_b.jpg,1024,768,https://live.staticflickr.com/8271/8698198402_dea1d1f57d_o.jpg,3024,4032,https://live.staticflickr.com/8271/8698198402_76a5fb3e17_c.jpg,800,600,https://live.staticflickr.com/8271/8698198402_76a5fb3e17_q.jpg,150,150,https://live.staticflickr.com/8271/8698198402_76a5fb3e17_n.jpg,320,240,https://live.staticflickr.com/8271/8698198402_36ed7a85fe_k.jpg,2048,1536,https://live.staticflickr.com/8271/8698198402_b0c00ad322_h.jpg,1600,1200,roland,""
8697065643,35034347371@N01,81c4c081eb,8136,9,adventures in kone coffee making epl1-vancouver-revolver-40-150mm-20130430-P4302934.jpg,1,0,0,4,4032,3024,2013-04-30 22:18:05 -0700,2014-11-25 13:30:58 -0800,2013-04-30 18:31:08 UTC,0,0,roland,5485,6,699,coffee vancouver cafe rolandtanglaophoto revolver gastown kone pourover revolvercafe olympus40150mm olympusepl1 revolvercoffee ablebrewing goldkone,"",e38d54dfb9,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8136/8697065643_81c4c081eb_s.jpg,75,75,https://live.staticflickr.com/8136/8697065643_81c4c081eb_t.jpg,75,100,https://live.staticflickr.com/8136/8697065643_81c4c081eb_m.jpg,180,240,https://live.staticflickr.com/8136/8697065643_81c4c081eb.jpg,375,500,https://live.staticflickr.com/8136/8697065643_81c4c081eb_z.jpg,480,640,https://live.staticflickr.com/8136/8697065643_81c4c081eb_b.jpg,768,1024,https://live.staticflickr.com/8136/8697065643_e38d54dfb9_o.jpg,3024,4032,https://live.staticflickr.com/8136/8697065643_81c4c081eb_c.jpg,600,800,https://live.staticflickr.com/8136/8697065643_81c4c081eb_q.jpg,150,150,https://live.staticflickr.com/8136/8697065643_81c4c081eb_n.jpg,240,320,https://live.staticflickr.com/8136/8697065643_bbb2566ba1_k.jpg,1536,2048,https://live.staticflickr.com/8136/8697065643_9c21d5c9c7_h.jpg,1200,1600,roland,Olympus digital camera
8698202128,35034347371@N01,e0b9caef80,8539,9,adventures in kone coffee making epl1-vancouver-revolver-40-150mm-20130430-P4302934,1,0,0,4,4032,3024,2013-04-30 22:27:14 -0700,2014-11-25 13:31:00 -0800,2013-04-30 18:31:08 UTC,0,0,roland,5485,6,222,blackandwhite coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee,"",60cb5c1953,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8539/8698202128_e0b9caef80_s.jpg,75,75,https://live.staticflickr.com/8539/8698202128_e0b9caef80_t.jpg,75,100,https://live.staticflickr.com/8539/8698202128_e0b9caef80_m.jpg,180,240,https://live.staticflickr.com/8539/8698202128_e0b9caef80.jpg,375,500,https://live.staticflickr.com/8539/8698202128_e0b9caef80_z.jpg,480,640,https://live.staticflickr.com/8539/8698202128_e0b9caef80_b.jpg,768,1024,https://live.staticflickr.com/8539/8698202128_60cb5c1953_o.jpg,3024,4032,https://live.staticflickr.com/8539/8698202128_e0b9caef80_c.jpg,600,800,https://live.staticflickr.com/8539/8698202128_e0b9caef80_q.jpg,150,150,https://live.staticflickr.com/8539/8698202128_e0b9caef80_n.jpg,240,320,https://live.staticflickr.com/8539/8698202128_034cced1f8_k.jpg,1536,2048,https://live.staticflickr.com/8539/8698202128_783f5ecce2_h.jpg,1200,1600,roland,""
8698192068,35034347371@N01,094cde79c7,8268,9,adventures in kone coffee making epl1-vancouver-revolver-40-150mm-20130430-P4302936.jpg,1,0,0,4,4032,3024,2013-04-30 22:20:38 -0700,2014-11-25 13:30:59 -0800,2013-04-30 18:31:09 UTC,0,0,roland,5485,6,713,coffee vancouver cafe rolandtanglaophoto revolver gastown kone pourover revolvercafe olympus40150mm olympusepl1 revolvercoffee ablebrewing goldkone,"",d1e8b42cbf,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8268/8698192068_094cde79c7_s.jpg,75,75,https://live.staticflickr.com/8268/8698192068_094cde79c7_t.jpg,75,100,https://live.staticflickr.com/8268/8698192068_094cde79c7_m.jpg,180,240,https://live.staticflickr.com/8268/8698192068_094cde79c7.jpg,375,500,https://live.staticflickr.com/8268/8698192068_094cde79c7_z.jpg,480,640,https://live.staticflickr.com/8268/8698192068_094cde79c7_b.jpg,768,1024,https://live.staticflickr.com/8268/8698192068_d1e8b42cbf_o.jpg,3024,4032,https://live.staticflickr.com/8268/8698192068_094cde79c7_c.jpg,600,800,https://live.staticflickr.com/8268/8698192068_094cde79c7_q.jpg,150,150,https://live.staticflickr.com/8268/8698192068_094cde79c7_n.jpg,240,320,https://live.staticflickr.com/8268/8698192068_6d11c0529c_k.jpg,1536,2048,https://live.staticflickr.com/8268/8698192068_e6c67fa55c_h.jpg,1200,1600,roland,Olympus digital camera
8697077697,35034347371@N01,647aab46b1,8115,9,adventures in kone coffee making epl1-vancouver-revolver-40-150mm-20130430-P4302931,1,0,0,4,4032,3024,2013-04-30 22:26:06 -0700,2014-11-25 13:30:58 -0800,2013-04-30 18:30:33 UTC,0,0,roland,5485,6,419,blackandwhite coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee,"",86bb6f84ce,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8115/8697077697_647aab46b1_s.jpg,75,75,https://live.staticflickr.com/8115/8697077697_647aab46b1_t.jpg,75,100,https://live.staticflickr.com/8115/8697077697_647aab46b1_m.jpg,180,240,https://live.staticflickr.com/8115/8697077697_647aab46b1.jpg,375,500,https://live.staticflickr.com/8115/8697077697_647aab46b1_z.jpg,480,640,https://live.staticflickr.com/8115/8697077697_647aab46b1_b.jpg,768,1024,https://live.staticflickr.com/8115/8697077697_86bb6f84ce_o.jpg,3024,4032,https://live.staticflickr.com/8115/8697077697_647aab46b1_c.jpg,600,800,https://live.staticflickr.com/8115/8697077697_647aab46b1_q.jpg,150,150,https://live.staticflickr.com/8115/8697077697_647aab46b1_n.jpg,240,320,https://live.staticflickr.com/8115/8697077697_9254b77345_k.jpg,1536,2048,https://live.staticflickr.com/8115/8697077697_171ca1b9e4_h.jpg,1200,1600,roland,""
8698184776,35034347371@N01,39388deb84,8415,9,adventures in kone coffee making epl1-vancouver-revolver-40-150mm-20130430-P4302931.jpg,1,0,0,4,4032,3024,2013-04-30 22:15:51 -0700,2014-11-25 13:30:59 -0800,2013-04-30 18:30:33 UTC,0,0,roland,5485,6,736,coffee vancouver cafe rolandtanglaophoto revolver gastown kone pourover revolvercafe olympus40150mm olympusepl1 revolvercoffee ablebrewing goldkone,"",2532540f3f,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8415/8698184776_39388deb84_s.jpg,75,75,https://live.staticflickr.com/8415/8698184776_39388deb84_t.jpg,75,100,https://live.staticflickr.com/8415/8698184776_39388deb84_m.jpg,180,240,https://live.staticflickr.com/8415/8698184776_39388deb84.jpg,375,500,https://live.staticflickr.com/8415/8698184776_39388deb84_z.jpg,480,640,https://live.staticflickr.com/8415/8698184776_39388deb84_b.jpg,768,1024,https://live.staticflickr.com/8415/8698184776_2532540f3f_o.jpg,3024,4032,https://live.staticflickr.com/8415/8698184776_39388deb84_c.jpg,600,800,https://live.staticflickr.com/8415/8698184776_39388deb84_q.jpg,150,150,https://live.staticflickr.com/8415/8698184776_39388deb84_n.jpg,240,320,https://live.staticflickr.com/8415/8698184776_6cb1233347_k.jpg,1536,2048,https://live.staticflickr.com/8415/8698184776_e2294fd1e7_h.jpg,1200,1600,roland,Olympus digital camera
8698203760,35034347371@N01,cdf9120454,8133,9,adventures in kone coffee making epl1-vancouver-revolver-40-150mm-20130430-P4302936,1,0,0,4,4032,3024,2013-04-30 22:28:17 -0700,2014-11-25 13:31:00 -0800,2013-04-30 18:31:09 UTC,0,0,roland,5485,6,241,blackandwhite coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee,"",dc003796b3,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8133/8698203760_cdf9120454_s.jpg,75,75,https://live.staticflickr.com/8133/8698203760_cdf9120454_t.jpg,75,100,https://live.staticflickr.com/8133/8698203760_cdf9120454_m.jpg,180,240,https://live.staticflickr.com/8133/8698203760_cdf9120454.jpg,375,500,https://live.staticflickr.com/8133/8698203760_cdf9120454_z.jpg,480,640,https://live.staticflickr.com/8133/8698203760_cdf9120454_b.jpg,768,1024,https://live.staticflickr.com/8133/8698203760_dc003796b3_o.jpg,3024,4032,https://live.staticflickr.com/8133/8698203760_cdf9120454_c.jpg,600,800,https://live.staticflickr.com/8133/8698203760_cdf9120454_q.jpg,150,150,https://live.staticflickr.com/8133/8698203760_cdf9120454_n.jpg,240,320,https://live.staticflickr.com/8133/8698203760_8ace654d33_k.jpg,1536,2048,https://live.staticflickr.com/8133/8698203760_301d8016fc_h.jpg,1200,1600,roland,""
8700335665,35034347371@N01,e1d65f10ca,8399,9,revolver epl1-gastown-40-150mm-20130501-P5012940.jpg,1,0,0,4,4032,3024,2013-05-02 00:06:56 -0700,2014-11-25 13:31:01 -0800,2013-05-01 19:33:34 UTC,0,0,roland,5485,6,269,coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee gasotwn,"",e50aa20bd3,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8399/8700335665_e1d65f10ca_s.jpg,75,75,https://live.staticflickr.com/8399/8700335665_e1d65f10ca_t.jpg,75,100,https://live.staticflickr.com/8399/8700335665_e1d65f10ca_m.jpg,180,240,https://live.staticflickr.com/8399/8700335665_e1d65f10ca.jpg,375,500,https://live.staticflickr.com/8399/8700335665_e1d65f10ca_z.jpg,480,640,https://live.staticflickr.com/8399/8700335665_e1d65f10ca_b.jpg,768,1024,https://live.staticflickr.com/8399/8700335665_e50aa20bd3_o.jpg,3024,4032,https://live.staticflickr.com/8399/8700335665_e1d65f10ca_c.jpg,600,800,https://live.staticflickr.com/8399/8700335665_e1d65f10ca_q.jpg,150,150,https://live.staticflickr.com/8399/8700335665_e1d65f10ca_n.jpg,240,320,https://live.staticflickr.com/8399/8700335665_eb896fd65e_k.jpg,1536,2048,https://live.staticflickr.com/8399/8700335665_071078fb80_h.jpg,1200,1600,roland,Olympus digital camera
8700329683,35034347371@N01,4e617b0cb9,8138,9,dripping coffee of destiny revolver epl1-gastown-40-150mm-20130501-P5012938.jpg,1,0,0,4,4032,3024,2013-05-02 00:02:47 -0700,2014-11-25 13:31:00 -0800,2013-05-01 19:33:02 UTC,0,0,roland,5485,6,2444,coffee vancouver cafe drop drip rolandtanglaophoto revolver gastown brew dripping kone pourover revolvercafe olympus40150mm olympusepl1 revolvercoffee gasotwn goldkone,"",0a8a05e817,jpg,49.283241,-123.109237,16,0,tbxinbJTVLnbJ.sGmA,26332810,1,0,0,0,photo,ready,https://live.staticflickr.com/8138/8700329683_4e617b0cb9_s.jpg,75,75,https://live.staticflickr.com/8138/8700329683_4e617b0cb9_t.jpg,75,100,https://live.staticflickr.com/8138/8700329683_4e617b0cb9_m.jpg,180,240,https://live.staticflickr.com/8138/8700329683_4e617b0cb9.jpg,375,500,https://live.staticflickr.com/8138/8700329683_4e617b0cb9_z.jpg,480,640,https://live.staticflickr.com/8138/8700329683_4e617b0cb9_b.jpg,768,1024,https://live.staticflickr.com/8138/8700329683_0a8a05e817_o.jpg,3024,4032,https://live.staticflickr.com/8138/8700329683_4e617b0cb9_c.jpg,600,800,https://live.staticflickr.com/8138/8700329683_4e617b0cb9_q.jpg,150,150,https://live.staticflickr.com/8138/8700329683_4e617b0cb9_n.jpg,240,320,https://live.staticflickr.com/8138/8700329683_7d9a9863df_k.jpg,1536,2048,https://live.staticflickr.com/8138/8700329683_a5f2c6eff1_h.jpg,1200,1600,roland,Olympus digital camera
8701463602,35034347371@N01,f8f0e9d95c,8533,9,revolver epl1-gastown-40-150mm-20130501-P5012942.jpg,1,0,0,4,4032,3024,2013-05-02 00:10:09 -0700,2014-11-25 13:31:03 -0800,2013-05-01 19:38:22 UTC,0,0,roland,5485,6,536,coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee gasotwn,"",df182bace4,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8533/8701463602_f8f0e9d95c_s.jpg,75,75,https://live.staticflickr.com/8533/8701463602_f8f0e9d95c_t.jpg,75,100,https://live.staticflickr.com/8533/8701463602_f8f0e9d95c_m.jpg,180,240,https://live.staticflickr.com/8533/8701463602_f8f0e9d95c.jpg,375,500,https://live.staticflickr.com/8533/8701463602_f8f0e9d95c_z.jpg,480,640,https://live.staticflickr.com/8533/8701463602_f8f0e9d95c_b.jpg,768,1024,https://live.staticflickr.com/8533/8701463602_df182bace4_o.jpg,3024,4032,https://live.staticflickr.com/8533/8701463602_f8f0e9d95c_c.jpg,600,800,https://live.staticflickr.com/8533/8701463602_f8f0e9d95c_q.jpg,150,150,https://live.staticflickr.com/8533/8701463602_f8f0e9d95c_n.jpg,240,320,https://live.staticflickr.com/8533/8701463602_8c5f42cce3_k.jpg,1536,2048,https://live.staticflickr.com/8533/8701463602_76e801e40b_h.jpg,1200,1600,roland,Olympus digital camera
8701467986,35034347371@N01,215801991e,8553,9,revolver epl1-gastown-40-150mm-20130501-P5012943.jpg,1,0,0,4,3956,2967,2013-05-02 00:13:04 -0700,2014-11-25 13:31:03 -0800,2013-05-01 19:39:15 UTC,0,0,roland,5485,6,263,coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee gasotwn,"",0913a729fe,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8553/8701467986_215801991e_s.jpg,75,75,https://live.staticflickr.com/8553/8701467986_215801991e_t.jpg,75,100,https://live.staticflickr.com/8553/8701467986_215801991e_m.jpg,180,240,https://live.staticflickr.com/8553/8701467986_215801991e.jpg,375,500,https://live.staticflickr.com/8553/8701467986_215801991e_z.jpg,480,640,https://live.staticflickr.com/8553/8701467986_215801991e_b.jpg,768,1024,https://live.staticflickr.com/8553/8701467986_0913a729fe_o.jpg,2967,3956,https://live.staticflickr.com/8553/8701467986_215801991e_c.jpg,600,800,https://live.staticflickr.com/8553/8701467986_215801991e_q.jpg,150,150,https://live.staticflickr.com/8553/8701467986_215801991e_n.jpg,240,320,https://live.staticflickr.com/8553/8701467986_984a25ef71_k.jpg,1536,2048,https://live.staticflickr.com/8553/8701467986_dda4138a33_h.jpg,1200,1600,roland,Olympus digital camera
8700332285,35034347371@N01,1984af82bc,8555,9,revolver epl1-gastown-40-150mm-20130501-P5012939.jpg,1,0,0,4,4032,3024,2013-05-02 00:04:37 -0700,2014-11-25 13:31:01 -0800,2013-05-01 19:33:31 UTC,0,0,roland,5485,6,277,coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee gasotwn,"",778ed82fa3,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8555/8700332285_1984af82bc_s.jpg,75,75,https://live.staticflickr.com/8555/8700332285_1984af82bc_t.jpg,75,100,https://live.staticflickr.com/8555/8700332285_1984af82bc_m.jpg,180,240,https://live.staticflickr.com/8555/8700332285_1984af82bc.jpg,375,500,https://live.staticflickr.com/8555/8700332285_1984af82bc_z.jpg,480,640,https://live.staticflickr.com/8555/8700332285_1984af82bc_b.jpg,768,1024,https://live.staticflickr.com/8555/8700332285_778ed82fa3_o.jpg,3024,4032,https://live.staticflickr.com/8555/8700332285_1984af82bc_c.jpg,600,800,https://live.staticflickr.com/8555/8700332285_1984af82bc_q.jpg,150,150,https://live.staticflickr.com/8555/8700332285_1984af82bc_n.jpg,240,320,https://live.staticflickr.com/8555/8700332285_d449968612_k.jpg,1536,2048,https://live.staticflickr.com/8555/8700332285_0c58af409c_h.jpg,1200,1600,roland,Olympus digital camera
8701472328,35034347371@N01,9651230a4d,8413,9,revolver epl1-gastown-40-150mm-20130501-P5012944.jpg,1,0,0,4,4032,3024,2013-05-02 00:15:52 -0700,2014-11-25 13:31:03 -0800,2013-05-01 19:43:42 UTC,0,0,roland,5485,6,258,coffee vancouver cafe rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee gasotwn,"",8156cf9f4e,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8413/8701472328_9651230a4d_s.jpg,75,75,https://live.staticflickr.com/8413/8701472328_9651230a4d_t.jpg,75,100,https://live.staticflickr.com/8413/8701472328_9651230a4d_m.jpg,180,240,https://live.staticflickr.com/8413/8701472328_9651230a4d.jpg,375,500,https://live.staticflickr.com/8413/8701472328_9651230a4d_z.jpg,480,640,https://live.staticflickr.com/8413/8701472328_9651230a4d_b.jpg,768,1024,https://live.staticflickr.com/8413/8701472328_8156cf9f4e_o.jpg,3024,4032,https://live.staticflickr.com/8413/8701472328_9651230a4d_c.jpg,600,800,https://live.staticflickr.com/8413/8701472328_9651230a4d_q.jpg,150,150,https://live.staticflickr.com/8413/8701472328_9651230a4d_n.jpg,240,320,https://live.staticflickr.com/8413/8701472328_1b5e3e04c9_k.jpg,1536,2048,https://live.staticflickr.com/8413/8701472328_0935db723e_h.jpg,1200,1600,roland,Olympus digital camera
8703221627,35034347371@N01,8b80498157,8267,9,around revolver epl1-gastown-40-150mm-20130502-P5022962,1,0,0,4,4032,3024,2013-05-03 00:34:11 -0700,2014-11-25 13:31:05 -0800,2013-05-02 17:54:28 UTC,0,0,roland,5485,6,1604,blackandwhite vancouver rolandtanglaophoto headphones revolver gastown earbuds revolvercafe olympus40150mm olympusepl1 revolvercoffee outsiderevolver,"",0f81111053,jpg,49.283241,-123.109237,16,0,tbxinbJTVLnbJ.sGmA,26332810,1,0,0,0,photo,ready,https://live.staticflickr.com/8267/8703221627_8b80498157_s.jpg,75,75,https://live.staticflickr.com/8267/8703221627_8b80498157_t.jpg,75,100,https://live.staticflickr.com/8267/8703221627_8b80498157_m.jpg,180,240,https://live.staticflickr.com/8267/8703221627_8b80498157.jpg,375,500,https://live.staticflickr.com/8267/8703221627_8b80498157_z.jpg,480,640,https://live.staticflickr.com/8267/8703221627_8b80498157_b.jpg,768,1024,https://live.staticflickr.com/8267/8703221627_0f81111053_o.jpg,3024,4032,https://live.staticflickr.com/8267/8703221627_8b80498157_c.jpg,600,800,https://live.staticflickr.com/8267/8703221627_8b80498157_q.jpg,150,150,https://live.staticflickr.com/8267/8703221627_8b80498157_n.jpg,240,320,https://live.staticflickr.com/8267/8703221627_6ec3df383c_k.jpg,1536,2048,https://live.staticflickr.com/8267/8703221627_0a7e539e47_h.jpg,1200,1600,roland,""
8703226523,35034347371@N01,fe46cdb090,8413,9,2 shoes 2 coffees - around revolver epl1-gastown-40-150mm-20130502-P5022965,1,0,0,4,4032,3024,2013-05-03 00:37:42 -0700,2014-11-25 13:31:05 -0800,2013-05-02 17:56:19 UTC,0,0,roland,5485,6,1209,blackandwhite coffee vancouver cafe shoes rolandtanglaophoto revolver gastown revolvercafe olympus40150mm olympusepl1 revolvercoffee,"",a1948d6dd6,jpg,49.283241,-123.109237,16,0,tbxinbJTVLnbJ.sGmA,26332810,1,0,0,0,photo,ready,https://live.staticflickr.com/8413/8703226523_fe46cdb090_s.jpg,75,75,https://live.staticflickr.com/8413/8703226523_fe46cdb090_t.jpg,100,75,https://live.staticflickr.com/8413/8703226523_fe46cdb090_m.jpg,240,180,https://live.staticflickr.com/8413/8703226523_fe46cdb090.jpg,500,375,https://live.staticflickr.com/8413/8703226523_fe46cdb090_z.jpg,640,480,https://live.staticflickr.com/8413/8703226523_fe46cdb090_b.jpg,1024,768,https://live.staticflickr.com/8413/8703226523_a1948d6dd6_o.jpg,3024,4032,https://live.staticflickr.com/8413/8703226523_fe46cdb090_c.jpg,800,600,https://live.staticflickr.com/8413/8703226523_fe46cdb090_q.jpg,150,150,https://live.staticflickr.com/8413/8703226523_fe46cdb090_n.jpg,320,240,https://live.staticflickr.com/8413/8703226523_ccc18db1f3_k.jpg,2048,1536,https://live.staticflickr.com/8413/8703226523_fdc4803d3e_h.jpg,1600,1200,roland,""
8705750637,35034347371@N01,f7f38911de,8405,9,revolver epl1-vancouver-45mm-20130503-P5033007.jpg,1,0,0,4,4032,3024,2013-05-03 23:24:11 -0700,2014-11-25 13:31:08 -0800,2013-05-03 20:18:47 UTC,0,0,roland,5485,6,248,coffee vancouver cafe rolandtanglaophoto revolver revolvercafe olympusepl1 olympus45mm revolvercoffee,"",2e2ee1b411,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8405/8705750637_f7f38911de_s.jpg,75,75,https://live.staticflickr.com/8405/8705750637_f7f38911de_t.jpg,75,100,https://live.staticflickr.com/8405/8705750637_f7f38911de_m.jpg,180,240,https://live.staticflickr.com/8405/8705750637_f7f38911de.jpg,375,500,https://live.staticflickr.com/8405/8705750637_f7f38911de_z.jpg,480,640,https://live.staticflickr.com/8405/8705750637_f7f38911de_b.jpg,768,1024,https://live.staticflickr.com/8405/8705750637_2e2ee1b411_o.jpg,3024,4032,https://live.staticflickr.com/8405/8705750637_f7f38911de_c.jpg,600,800,https://live.staticflickr.com/8405/8705750637_f7f38911de_q.jpg,150,150,https://live.staticflickr.com/8405/8705750637_f7f38911de_n.jpg,240,320,https://live.staticflickr.com/8405/8705750637_c9449c3bca_k.jpg,1536,2048,https://live.staticflickr.com/8405/8705750637_bdc09d0c72_h.jpg,1200,1600,roland,Olympus digital camera
8705749461,35034347371@N01,96cb2c4f6f,8404,9,revolver epl1-vancouver-45mm-20130503-P5033005.jpg,1,0,0,4,4032,3024,2013-05-03 23:23:14 -0700,2014-11-25 13:31:08 -0800,2013-05-03 20:18:02 UTC,0,0,roland,5485,6,217,coffee vancouver cafe rolandtanglaophoto revolver revolvercafe olympusepl1 olympus45mm revolvercoffee,"",78e4350b89,jpg,0,0,0,0,,,,,,,photo,ready,https://live.staticflickr.com/8404/8705749461_96cb2c4f6f_s.jpg,75,75,https://live.staticflickr.com/8404/8705749461_96cb2c4f6f_t.jpg,75,100,https://live.staticflickr.com/8404/8705749461_96cb2c4f6f_m.jpg,180,240,https://live.staticflickr.com/8404/8705749461_96cb2c4f6f.jpg,375,500,https://live.staticflickr.com/8404/8705749461_96cb2c4f6f_z.jpg,480,640,https://live.staticflickr.com/8404/8705749461_96cb2c4f6f_b.jpg,768,1024,https://live.staticflickr.com/8404/8705749461_78e4350b89_o.jpg,3024,4032,https://live.staticflickr.com/8404/8705749461_96cb2c4f6f_c.jpg,600,800,https://live.staticflickr.com/8404/8705749461_96cb2c4f6f_q.jpg,150,150,https://live.staticflickr.com/8404/8705749461_96cb2c4f6f_n.jpg,240,320,https://live.staticflickr.com/8404/8705749461_14bf5dc2bf_k.jpg,1536,2048,https://live.staticflickr.com/8404/8705749461_4b9150b05f_h.jpg,1200,1600,roland,Olympus digital camera
8706874988,35034347371@N01,a02839bf53,8120,9,@pascalbelzile stirring @revolver_coffee revolver epl1-vancouver-45mm-20130503-P5033013.jpg,1,0,0,4,3024,4032,2013-05-03 23:25:34 -0700,2014-11-25 13:31:11 -0800,2013-05-03 20:27:27 UTC,0,0,roland,5485,6,909,coffee vancouver cafe rolandtanglaophoto revolver kone revolvercafe olympusepl1 olympus45mm revolvercoffee goldkone,"",7532b058fa,jpg,49.283241,-123.109237,16,0,tbxinbJTVLnbJ.sGmA,26332810,1,0,0,0,photo,ready,https://live.staticflickr.com/8120/8706874988_a02839bf53_s.jpg,75,75,https://live.staticflickr.com/8120/8706874988_a02839bf53_t.jpg,100,75,https://live.staticflickr.com/8120/8706874988_a02839bf53_m.jpg,240,180,https://live.staticflickr.com/8120/8706874988_a02839bf53.jpg,500,375,https://live.staticflickr.com/8120/8706874988_a02839bf53_z.jpg,640,480,https://live.staticflickr.com/8120/8706874988_a02839bf53_b.jpg,1024,768,https://live.staticflickr.com/8120/8706874988_7532b058fa_o.jpg,4032,3024,https://live.staticflickr.com/8120/8706874988_a02839bf53_c.jpg,800,600,https://live.staticflickr.com/8120/8706874988_a02839bf53_q.jpg,150,150,https://live.staticflickr.com/8120/8706874988_a02839bf53_n.jpg,320,240,https://live.staticflickr.com/8120/8706874988_f386f8dc87_k.jpg,2048,1536,https://live.staticflickr.com/8120/8706874988_cb8532a265_h.jpg,1600,1200,roland,Olympus digital camera
